Employee ID,Name,Department,Job Role,Performance Score,KPI Score,Attendance (%),Peer Rating,Task Completion (%),Work Hours Logged,Manager Feedback,Training Hours,Promotion Eligibility,Promotion_Numeric,ProductivityIndex,WorkHourEfficiency,ManagerScoreRatio,PerformanceTier
598176,Jiya Hegde,Finance,Auditor,83,79.9,84.04,3.1,92.57,41,3.4,8,No,0,82.27049999999998,2.204047619047619,68.0,Exceeds Expectations
214260,Ritvik Suri,IT,Cybersecurity Specialist,82,79.61,88.07,3.2,88.06,49,4.3,15,No,0,81.49499999999999,1.7612,86.0,Exceeds Expectations
472565,Ahana  Bains,HR,HR Manager,81,85.26,82.08,4.7,92.66,48,4.5,28,No,0,88.684,1.8910204081632653,90.0,Exceeds Expectations
357116,Stuvan Gour,Sales,Account Manager,75,79.76,84.97,4.4,84.33,44,3.1,13,No,0,83.377,1.8739999999999999,62.0,Exceeds Expectations
146234,Dharmajan Deshpande,Finance,Accountant,81,81.86,97.73,3.4,77.74,46,3.1,27,No,0,80.7195,1.6540425531914893,62.0,Exceeds Expectations
344684,Miraya Bala,IT,Data Analyst,55,77.3,76.0,3.6,71.76,35,3.7,3,No,0,74.371,1.9933333333333334,74.0,Meets Expectations
993445,Yuvaan Ramachandran,Marketing,Marketing Executive,66,66.74,89.24,4.7,82.18,50,4.3,0,No,0,79.60799999999999,1.611372549019608,86.0,Meets Expectations
524782,Umang Ramaswamy,IT,Data Analyst,74,84.66,75.96,3.6,98.97,41,3.2,17,No,0,86.4645,2.3564285714285713,64.0,Exceeds Expectations
115040,Sana Venkatesh,HR,Employee Relations,86,87.64,88.71,3.7,83.11,52,3.4,14,No,0,84.16899999999998,1.5681132075471698,68.0,Exceeds Expectations
737658,Anika Sundaram,Sales,Business Development,51,83.31,96.8,3.1,99.43,52,3.6,1,No,0,87.779,1.8760377358490568,72.0,Exceeds Expectations
606498,Elakshi Wason,Marketing,Marketing Executive,81,60.23,98.26,3.1,90.2,52,3.9,23,No,0,76.6895,1.7018867924528303,78.0,Meets Expectations
894280,Dharmajan Ahluwalia,IT,Software Engineer,68,70.38,88.67,3.9,84.7,54,4.5,29,No,0,79.2785,1.54,90.0,Meets Expectations
214698,Samiha Varghese,Finance,Financial Analyst,60,90.21,86.4,4.1,88.94,47,3.6,14,No,0,87.96249999999999,1.8529166666666665,72.0,Exceeds Expectations
262682,Saira Kurian,IT,Software Engineer,50,73.11,85.58,4.6,91.35,49,5.0,1,No,0,84.198,1.827,100.0,Exceeds Expectations
868872,Purab Yohannan,Finance,Auditor,60,64.64,91.15,3.9,84.49,44,4.9,7,No,0,77.568,1.8775555555555554,98.00000000000001,Meets Expectations
316427,Renee Mahal,HR,Recruitment Specialist,85,60.21,90.29,4.7,98.98,49,4.5,13,No,0,83.35999999999999,1.9796,90.0,Exceeds Expectations
831117,Vardaniya Chaudhari,Finance,Financial Analyst,74,68.83,88.26,4.1,88.09,55,4.0,20,No,0,80.461,1.5730357142857143,80.0,Exceeds Expectations
449942,Gatik Ratta,IT,Cybersecurity Specialist,62,80.37,88.22,3.8,95.63,36,3.5,1,No,0,86.233,2.5845945945945945,70.0,Exceeds Expectations
191554,Mehul Jayaraman,IT,Software Engineer,51,86.05,84.58,3.4,99.28,43,4.8,12,No,0,87.7525,2.2563636363636363,96.0,Exceeds Expectations
544255,Advika Kannan,Sales,Sales Executive,50,83.85,96.19,4.1,92.16,50,4.4,14,No,0,88.332,1.8070588235294116,88.00000000000001,Exceeds Expectations
562922,Dhanush Kohli,Finance,Auditor,92,61.14,84.56,4.0,95.61,50,4.2,2,Yes,1,79.5465,1.8747058823529412,84.00000000000001,Meets Expectations
858934,Samiha Wadhwa,Marketing,Marketing Executive,54,83.06,85.72,4.6,79.66,41,4.4,16,No,0,83.61,1.8966666666666665,88.00000000000001,Exceeds Expectations
314014,Neelofar Chakraborty,Sales,Account Manager,72,79.72,92.35,3.2,71.89,40,5.0,24,No,0,76.51599999999999,1.7534146341463415,100.0,Meets Expectations
481431,Oorja Dar,Sales,Sales Executive,68,79.06,80.2,3.8,74.49,46,3.6,4,No,0,77.1725,1.5848936170212764,72.0,Meets Expectations
296027,Piya Gole,HR,HR Manager,73,68.13,89.76,5.0,95.12,41,4.2,29,No,0,85.6015,2.264761904761905,84.00000000000001,Exceeds Expectations
925720,Dhanush Rau,HR,Employee Relations,99,75.01,78.57,3.6,71.17,48,4.2,29,Yes,1,73.74849999999999,1.4524489795918367,84.00000000000001,Meets Expectations
224768,Azad Sarin,HR,HR Manager,96,81.53,85.43,4.9,96.44,45,4.3,1,Yes,1,89.804,2.0965217391304347,86.0,Exceeds Expectations
283315,Hridaan Sangha,Sales,Sales Executive,76,64.61,94.34,4.2,79.93,50,3.8,9,No,0,77.33999999999999,1.5672549019607844,76.0,Meets Expectations
350772,Emir Bobal,IT,Data Analyst,65,81.02,93.52,4.6,85.66,51,4.9,15,No,0,86.16599999999998,1.6473076923076921,98.00000000000001,Exceeds Expectations
721302,Nehmat Thakkar,HR,HR Manager,64,72.58,86.33,3.1,97.7,50,4.0,29,No,0,81.8475,1.915686274509804,80.0,Exceeds Expectations
420355,Sahil Warrior,Finance,Financial Analyst,88,61.75,78.58,3.5,79.5,37,3.3,29,No,0,71.7245,2.0921052631578947,65.99999999999999,Meets Expectations
680880,Azad Kashyap,Sales,Sales Executive,68,70.13,91.92,4.4,96.52,37,4.4,4,No,0,85.3155,2.54,88.00000000000001,Exceeds Expectations
736673,Drishya Lala,HR,HR Manager,66,85.89,89.31,3.3,88.83,45,3.1,14,No,0,84.44850000000001,1.931086956521739,62.0,Exceeds Expectations
420188,Divit Bajaj,Sales,Business Development,66,64.29,98.0,3.3,70.61,45,3.8,14,No,0,71.81500000000001,1.535,76.0,Meets Expectations
610097,Nayantara Sabharwal,Marketing,Marketing Executive,76,91.68,89.27,4.2,95.96,53,3.5,8,No,0,91.6645,1.777037037037037,70.0,Exceeds Expectations
471042,Yashvi D’Alia,Marketing,Marketing Executive,96,80.18,82.92,4.1,96.08,48,4.8,17,Yes,1,86.429,1.9608163265306122,96.0,Exceeds Expectations
327132,Aradhya Virk,Sales,Sales Executive,93,92.51,82.54,3.2,95.19,55,3.3,3,No,0,87.67599999999999,1.6998214285714286,65.99999999999999,Exceeds Expectations
704161,Darshit Saran,Marketing,Content Strategist,93,85.53,93.61,3.8,89.12,52,4.1,3,Yes,1,86.569,1.6815094339622643,82.0,Exceeds Expectations
692903,Vihaan Chakrabarti,Finance,Accountant,56,79.79,85.73,3.5,81.3,40,3.2,14,No,0,79.741,1.9829268292682927,64.0,Meets Expectations
532049,Ehsaan Upadhyay,HR,Employee Relations,71,63.72,97.88,4.4,83.92,42,3.6,23,No,0,79.556,1.9516279069767442,72.0,Meets Expectations
880641,Lavanya Sidhu,IT,Data Analyst,60,92.71,80.45,4.7,77.35,38,4.4,11,No,0,85.68849999999999,1.9833333333333332,88.00000000000001,Exceeds Expectations
636931,Akarsh Madan,IT,Cybersecurity Specialist,91,79.12,97.42,3.3,79.64,50,4.3,4,Yes,1,80.07900000000001,1.5615686274509804,86.0,Exceeds Expectations
182318,Alia Rout,Sales,Sales Executive,80,64.11,91.63,4.3,90.41,51,3.2,15,No,0,80.7265,1.738653846153846,64.0,Exceeds Expectations
669867,Hridaan Chhabra,Finance,Financial Analyst,63,74.54,80.18,3.4,99.61,38,4.0,13,No,0,83.1795,2.554102564102564,80.0,Exceeds Expectations
581080,Yakshit Kade,HR,Recruitment Specialist,84,60.04,94.97,4.5,72.76,53,3.8,29,No,0,74.22550000000001,1.3474074074074076,76.0,Meets Expectations
637688,Arhaan Aurora,Sales,Account Manager,83,88.77,86.05,4.2,70.45,39,4.6,8,No,0,81.2345,1.76125,92.0,Exceeds Expectations
306594,Nishith Venkatesh,IT,Cybersecurity Specialist,82,70.89,82.57,4.6,92.68,52,3.3,18,No,0,83.43499999999999,1.748679245283019,65.99999999999999,Exceeds Expectations
452579,Taimur Sandal,Finance,Financial Analyst,69,61.39,91.16,4.9,95.6,50,3.3,5,No,0,83.3205,1.8745098039215684,65.99999999999999,Exceeds Expectations
732997,Madhav Samra,Finance,Auditor,53,67.78,91.33,4.6,96.66,40,3.1,1,No,0,85.05349999999999,2.357560975609756,62.0,Exceeds Expectations
586583,Seher Chaudry,HR,Recruitment Specialist,53,91.99,85.72,4.2,91.29,37,4.9,2,No,0,89.606,2.402368421052632,98.00000000000001,Exceeds Expectations
807421,Arnav Bassi,Finance,Accountant,70,71.03,95.65,4.5,92.86,48,4.1,30,No,0,85.20899999999999,1.8951020408163266,82.0,Exceeds Expectations
628378,Faiyaz Raja,HR,Employee Relations,67,86.73,97.73,4.9,85.52,49,3.9,10,No,0,89.64699999999999,1.7104,78.0,Exceeds Expectations
752945,Jivin Agate,Finance,Accountant,95,70.3,94.48,4.2,82.99,43,3.3,1,No,0,80.42349999999999,1.8861363636363635,65.99999999999999,Exceeds Expectations
119080,Alisha Kalita,Marketing,Marketing Executive,100,67.43,87.72,4.5,82.02,40,4.6,5,Yes,1,78.96549999999999,2.000487804878049,92.0,Meets Expectations
490265,Anaya Dyal,IT,Software Engineer,64,63.32,86.0,3.6,73.79,35,3.7,17,No,0,71.6885,2.0497222222222224,74.0,Meets Expectations
124188,Tiya Bhatnagar,IT,Data Analyst,92,77.23,86.99,4.2,76.4,41,4.6,29,Yes,1,79.419,1.8190476190476192,92.0,Meets Expectations
563352,Yuvraj  Ghosh,IT,Cybersecurity Specialist,80,91.3,85.07,4.3,74.12,47,3.2,16,No,0,83.5575,1.5441666666666667,64.0,Exceeds Expectations
737168,Piya Sharma,HR,Employee Relations,96,75.99,91.79,3.4,95.84,36,4.2,26,Yes,1,84.109,2.5902702702702705,84.00000000000001,Exceeds Expectations
708706,Ishaan Buch,Finance,Auditor,96,91.91,98.8,4.5,78.27,38,3.4,5,No,0,87.88299999999998,2.006923076923077,68.0,Exceeds Expectations
658558,Chirag Upadhyay,HR,HR Manager,61,76.35,86.95,3.8,94.81,35,4.6,19,No,0,84.3485,2.633611111111111,92.0,Exceeds Expectations
664475,Shayak Sibal,IT,Cybersecurity Specialist,65,93.19,79.86,4.1,99.77,41,4.1,1,No,0,91.815,2.3754761904761903,82.0,Exceeds Expectations
698276,Ryan Bassi,Sales,Business Development,91,87.02,88.08,4.6,79.76,37,4.5,30,Yes,1,85.38499999999999,2.0989473684210527,90.0,Exceeds Expectations
205046,Advika Aurora,Sales,Sales Executive,74,75.49,80.76,4.2,80.52,35,4.2,28,No,0,79.3175,2.2366666666666664,84.00000000000001,Meets Expectations
102988,Hansh Kakar,Sales,Sales Executive,91,71.64,93.84,3.3,83.87,41,3.1,1,No,0,78.40450000000001,1.996904761904762,62.0,Meets Expectations
219699,Saksham Mahal,Finance,Auditor,63,84.47,91.01,4.7,90.65,41,5.0,1,No,0,89.0435,2.1583333333333337,100.0,Exceeds Expectations
589664,Piya Wadhwa,Marketing,SEO Specialist,69,83.1,77.79,5.0,85.89,47,4.7,0,No,0,85.815,1.789375,94.0,Exceeds Expectations
536049,Krish Chatterjee,Finance,Financial Analyst,98,61.78,77.14,4.8,80.96,43,3.5,22,No,0,75.92999999999998,1.8399999999999999,70.0,Meets Expectations
817248,Indranil Srinivasan,Marketing,SEO Specialist,96,79.93,75.04,4.3,78.99,38,4.2,24,Yes,1,79.778,2.025384615384615,84.00000000000001,Meets Expectations
815629,Ranbir Sandal,IT,Data Analyst,57,62.32,84.92,3.8,79.96,35,4.9,23,No,0,73.93599999999999,2.221111111111111,98.00000000000001,Meets Expectations
936216,Ayesha Doshi,Marketing,Content Strategist,51,82.49,94.2,4.3,87.31,35,3.2,12,No,0,86.46,2.4252777777777776,64.0,Exceeds Expectations
466622,Vedika Lall,Marketing,Marketing Executive,82,71.91,91.49,3.3,71.39,38,4.3,18,No,0,73.77850000000001,1.8305128205128205,86.0,Meets Expectations
935629,Damini Karan,HR,Recruitment Specialist,54,73.16,97.07,3.7,99.33,41,3.6,11,No,0,86.03199999999998,2.3649999999999998,72.0,Exceeds Expectations
349070,Elakshi Raj,IT,Data Analyst,79,92.75,98.57,4.6,99.75,55,4.4,15,No,0,95.9605,1.78125,88.00000000000001,Exceeds Expectations
383339,Tejas Sankaran,Marketing,Content Strategist,91,76.89,81.92,3.0,75.18,38,5.0,2,Yes,1,74.5125,1.9276923076923078,100.0,Meets Expectations
400391,Anahita Dutta,Sales,Sales Executive,84,92.51,75.23,3.4,84.25,39,4.8,0,No,0,83.3505,2.10625,96.0,Exceeds Expectations
243690,Vritika Sibal,Marketing,Marketing Executive,70,89.02,80.42,3.0,81.72,53,4.9,6,No,0,80.82199999999999,1.5133333333333334,98.00000000000001,Exceeds Expectations
457483,Vihaan Manne,Sales,Sales Executive,65,74.98,87.52,4.8,86.01,52,3.4,24,No,0,83.87449999999998,1.6228301886792453,68.0,Exceeds Expectations
208148,Aarav Sengupta,HR,Recruitment Specialist,81,91.34,83.42,4.9,78.38,43,3.6,10,No,0,86.615,1.7813636363636363,72.0,Exceeds Expectations
808742,Jiya Iyengar,Marketing,Marketing Executive,54,93.6,99.96,3.4,86.99,45,4.8,17,No,0,88.4005,1.891086956521739,96.0,Exceeds Expectations
696581,Armaan Salvi,Marketing,Marketing Executive,61,87.7,75.8,3.3,89.79,55,4.2,11,No,0,83.39150000000001,1.6033928571428573,84.00000000000001,Exceeds Expectations
640400,Myra Trivedi,IT,Cybersecurity Specialist,98,84.83,95.31,4.8,91.1,46,3.2,29,No,0,90.27199999999999,1.9382978723404254,64.0,Exceeds Expectations
716141,Vritika Dube,IT,Data Analyst,72,71.12,96.16,3.3,89.83,49,4.7,11,No,0,80.6565,1.7966,94.0,Exceeds Expectations
818099,Onkar Dugar,IT,Software Engineer,65,79.42,94.87,4.2,70.48,38,4.5,9,No,0,79.2955,1.8071794871794873,90.0,Meets Expectations
362484,Alisha Kannan,Finance,Auditor,62,90.4,80.9,3.6,92.32,52,5.0,23,No,0,86.887,1.74188679245283,100.0,Exceeds Expectations
347937,Onkar Balakrishnan,HR,Employee Relations,86,94.42,75.99,4.8,93.68,53,3.8,18,No,0,91.6335,1.734814814814815,76.0,Exceeds Expectations
298334,Samarth Thaman,IT,Cybersecurity Specialist,66,62.65,76.56,4.5,73.18,39,4.9,8,No,0,72.52449999999999,1.8295000000000001,98.00000000000001,Meets Expectations
627137,Zaina Banerjee,IT,Cybersecurity Specialist,60,78.45,96.8,4.0,90.35,54,3.9,13,No,0,85.6,1.6427272727272726,78.0,Exceeds Expectations
393803,Parinaaz Raj,HR,Employee Relations,69,78.96,93.15,4.7,75.24,48,4.2,29,No,0,82.04249999999999,1.5355102040816326,84.00000000000001,Exceeds Expectations
364851,Krish Sama,HR,Recruitment Specialist,51,64.07,82.6,3.6,73.63,43,4.8,8,No,0,71.38499999999999,1.6734090909090908,96.0,Meets Expectations
266354,Prerak Kara,Sales,Sales Executive,95,70.74,94.74,4.2,82.77,49,4.6,21,Yes,1,80.53949999999999,1.6554,92.0,Exceeds Expectations
615377,Vihaan Hegde,Marketing,Content Strategist,94,79.89,80.97,4.6,92.13,44,4.7,3,Yes,1,86.15249999999999,2.0473333333333334,94.0,Exceeds Expectations
770107,Riya Soni,Finance,Auditor,64,69.83,82.21,4.6,71.01,50,4.4,26,No,0,75.4255,1.3923529411764708,88.00000000000001,Meets Expectations
575847,Yuvraj  Bhat,Sales,Business Development,50,92.6,95.73,3.3,92.89,36,4.2,23,No,0,89.181,2.5105405405405405,84.00000000000001,Exceeds Expectations
604572,Rasha Lala,Sales,Sales Executive,81,88.21,79.32,4.4,73.46,39,4.6,24,No,0,81.68249999999999,1.8364999999999998,92.0,Exceeds Expectations
729190,Devansh Behl,Marketing,Content Strategist,77,90.79,75.54,4.3,75.73,49,3.5,26,No,0,82.513,1.5146000000000002,70.0,Exceeds Expectations
722835,Kartik Vaidya,Marketing,Marketing Executive,86,81.2,76.39,4.7,88.85,38,3.3,2,No,0,85.076,2.278205128205128,65.99999999999999,Exceeds Expectations
901257,Nakul Sane,Finance,Financial Analyst,53,73.52,82.66,4.3,78.23,41,3.9,29,No,0,78.4115,1.8626190476190476,78.0,Meets Expectations
779481,Rasha Sundaram,Finance,Auditor,84,93.56,77.92,3.7,98.9,47,3.2,13,No,0,90.149,2.060416666666667,64.0,Exceeds Expectations
647097,Aarna Aggarwal,HR,HR Manager,75,75.35,82.22,4.1,97.3,44,4.2,28,No,0,85.06049999999999,2.1622222222222223,84.00000000000001,Exceeds Expectations
498714,Kavya Chaudhuri,Sales,Business Development,61,67.24,81.29,5.0,74.2,53,3.6,23,No,0,76.69749999999999,1.3740740740740742,72.0,Meets Expectations
697184,Jiya Bhattacharyya,HR,HR Manager,77,79.26,83.83,3.1,73.0,48,4.3,0,No,0,75.1655,1.489795918367347,86.0,Meets Expectations
879133,Nishith Luthra,Marketing,Content Strategist,51,85.35,75.26,4.8,85.73,46,3.3,28,No,0,85.56699999999998,1.8240425531914894,65.99999999999999,Exceeds Expectations
101319,Rasha Taneja,Marketing,Content Strategist,94,94.56,81.58,4.2,78.81,36,4.1,0,Yes,1,85.5165,2.13,82.0,Exceeds Expectations
383680,Bhavin Gandhi,HR,Employee Relations,100,72.57,92.73,3.0,81.93,37,3.2,3,No,0,76.9845,2.1560526315789477,64.0,Meets Expectations
532562,Tushar Gala,IT,Software Engineer,63,86.47,97.51,3.5,99.46,50,5.0,8,No,0,90.202,1.9501960784313723,100.0,Exceeds Expectations
544561,Saanvi Raju,Finance,Auditor,72,68.55,86.23,4.4,90.71,40,3.7,26,No,0,81.8755,2.212439024390244,74.0,Exceeds Expectations
600619,Lagan Vaidya,Finance,Financial Analyst,54,77.8,91.49,3.8,93.43,35,3.3,19,No,0,85.054,2.595277777777778,65.99999999999999,Exceeds Expectations
406414,Saanvi Jha,Finance,Financial Analyst,98,61.89,83.01,3.7,78.55,51,3.2,11,No,0,72.7055,1.510576923076923,64.0,Meets Expectations
465158,Indrans Sehgal,Finance,Auditor,74,66.15,83.3,4.8,91.83,42,3.7,28,No,0,82.18799999999999,2.135581395348837,74.0,Exceeds Expectations
998180,Kimaya Khurana,HR,HR Manager,96,88.57,87.29,4.4,79.0,39,4.5,14,Yes,1,84.943,1.975,90.0,Exceeds Expectations
521118,Jayant Korpal,IT,Data Analyst,78,66.35,96.82,4.3,77.96,55,3.1,21,No,0,77.9315,1.3921428571428571,62.0,Meets Expectations
146964,Kavya Choudhury,IT,Data Analyst,65,77.53,98.66,3.2,79.54,36,3.1,10,No,0,79.3735,2.1497297297297298,62.0,Meets Expectations
959628,Lavanya Mangat,Marketing,Marketing Executive,77,83.45,84.07,4.8,97.62,50,3.2,7,No,0,90.38499999999999,1.9141176470588237,64.0,Exceeds Expectations
720368,Gokul Deep,HR,Recruitment Specialist,57,65.32,82.5,4.0,80.94,42,3.4,1,No,0,75.56599999999999,1.8823255813953488,68.0,Meets Expectations
893936,Diya Babu,HR,HR Manager,62,61.17,89.53,3.4,92.35,38,3.1,25,No,0,77.3615,2.367948717948718,62.0,Meets Expectations
440512,Vidur Bera,Marketing,Content Strategist,100,80.26,86.94,4.5,75.26,54,3.5,28,No,0,80.973,1.3683636363636364,70.0,Exceeds Expectations
425069,Myra Kar,HR,HR Manager,92,70.24,94.15,3.7,88.58,52,4.0,27,No,0,80.80949999999999,1.671320754716981,80.0,Exceeds Expectations
120682,Devansh Badami,Sales,Business Development,93,79.27,85.2,4.4,75.63,35,4.7,30,Yes,1,80.195,2.100833333333333,94.0,Exceeds Expectations
753155,Yashvi Mangal,Sales,Sales Executive,57,88.55,83.91,4.0,91.33,52,3.7,6,No,0,87.5445,1.7232075471698114,74.0,Exceeds Expectations
399105,Samarth Sathe,Sales,Business Development,53,85.91,97.66,3.4,77.5,37,3.7,0,No,0,82.0425,2.039473684210526,74.0,Exceeds Expectations
800901,Tarini Deol,IT,Data Analyst,53,89.75,84.37,3.8,81.34,55,3.5,19,No,0,83.937,1.4525000000000001,70.0,Exceeds Expectations
245924,Dhanush Rastogi,Sales,Sales Executive,90,61.29,91.74,3.5,76.8,50,4.1,4,Yes,1,72.5925,1.5058823529411764,82.0,Meets Expectations
577958,Jayan Sani,Finance,Financial Analyst,60,64.18,79.58,4.6,80.33,44,3.8,18,No,0,76.3155,1.785111111111111,76.0,Meets Expectations
697287,Tara Rao,HR,HR Manager,55,76.87,75.93,4.4,75.87,43,3.0,29,No,0,78.0485,1.7243181818181819,60.0,Meets Expectations
472083,Saanvi Bora,IT,Software Engineer,63,67.15,92.23,4.7,74.41,47,3.6,20,No,0,77.48049999999999,1.5502083333333332,72.0,Meets Expectations
190712,Yasmin Sundaram,Finance,Auditor,75,85.85,85.17,4.1,86.1,45,3.9,22,No,0,85.25799999999998,1.8717391304347826,78.0,Exceeds Expectations
657379,Saira Bhatnagar,Sales,Sales Executive,66,79.74,80.07,4.5,72.74,55,4.0,15,No,0,78.87849999999999,1.2989285714285714,80.0,Meets Expectations
139338,Reyansh Date,Finance,Financial Analyst,98,61.08,99.13,3.8,94.38,36,4.3,8,Yes,1,80.6805,2.5508108108108107,86.0,Exceeds Expectations
822519,Drishya Loke,Finance,Accountant,86,86.8,90.67,3.4,73.37,38,3.0,16,No,0,79.86,1.8812820512820514,60.0,Meets Expectations
693816,Miraan Kara,IT,Data Analyst,71,70.4,80.44,4.6,80.31,37,3.2,24,No,0,78.61449999999999,2.113421052631579,64.0,Meets Expectations
528008,Vihaan Borah,Sales,Account Manager,82,65.01,97.83,4.4,77.85,45,4.0,9,No,0,77.87549999999999,1.692391304347826,80.0,Meets Expectations
726992,Himmat Manne,Sales,Sales Executive,64,89.79,93.7,4.6,87.56,46,4.2,20,No,0,89.9275,1.8629787234042554,84.00000000000001,Exceeds Expectations
919129,Ehsaan Bains,HR,HR Manager,85,67.21,80.28,3.4,76.55,50,3.3,30,No,0,72.55799999999999,1.5009803921568627,65.99999999999999,Meets Expectations
288216,Ela Agrawal,Sales,Account Manager,57,66.1,77.03,3.3,86.11,41,4.5,15,No,0,74.72800000000001,2.0502380952380954,90.0,Meets Expectations
829382,Eva Lad,Finance,Accountant,86,64.63,84.0,3.4,96.29,36,4.7,13,Yes,1,79.122,2.6024324324324324,94.0,Meets Expectations
411201,Devansh De,Marketing,SEO Specialist,78,84.04,83.51,4.0,70.1,44,4.8,12,No,0,78.4755,1.5577777777777777,96.0,Meets Expectations
232350,Mishti Sinha,HR,Recruitment Specialist,86,67.16,85.52,3.4,71.14,52,3.3,29,No,0,71.43299999999999,1.3422641509433961,65.99999999999999,Meets Expectations
757436,Taimur Bhatia,Sales,Business Development,66,77.43,91.8,4.4,93.28,35,3.3,16,No,0,86.71849999999999,2.591111111111111,65.99999999999999,Exceeds Expectations
215298,Aniruddh Manda,HR,Employee Relations,100,84.18,88.02,3.2,90.71,41,3.2,13,No,0,84.0145,2.1597619047619045,64.0,Exceeds Expectations
407191,Diya Sidhu,Sales,Business Development,93,67.74,83.89,4.6,70.31,41,3.1,16,No,0,74.701,1.674047619047619,62.0,Meets Expectations
655164,Aayush Dasgupta,Finance,Accountant,66,69.8,89.37,4.6,70.97,55,4.3,28,No,0,76.475,1.2673214285714285,86.0,Meets Expectations
461843,Shlok Bhasin,IT,Data Analyst,78,67.49,89.69,5.0,76.3,47,4.5,1,No,0,78.78,1.5895833333333333,90.0,Meets Expectations
127172,Himmat Chandran,HR,Employee Relations,57,61.57,96.12,4.3,75.49,37,4.4,17,No,0,75.289,1.986578947368421,88.00000000000001,Meets Expectations
297565,Elakshi Sane,IT,Data Analyst,76,87.73,100.0,4.7,88.21,55,3.7,17,No,0,90.67899999999999,1.5751785714285713,74.0,Exceeds Expectations
729491,Shlok Saran,HR,Employee Relations,51,61.67,94.06,3.9,77.12,47,4.9,22,No,0,74.3855,1.6066666666666667,98.00000000000001,Meets Expectations
728091,Reyansh Rout,IT,Cybersecurity Specialist,85,69.34,98.24,4.0,92.63,47,3.7,6,No,0,83.4255,1.9297916666666666,74.0,Exceeds Expectations
377988,Ojas Sood,Sales,Account Manager,83,67.63,80.69,3.0,96.14,39,3.1,9,No,0,78.423,2.4035,62.0,Meets Expectations
856933,Kiaan Shenoy,Sales,Business Development,97,85.91,96.27,4.6,96.49,47,4.9,22,Yes,1,92.08049999999999,2.0102083333333334,98.00000000000001,Exceeds Expectations
952873,Ahana  Raju,IT,Data Analyst,87,89.39,89.47,3.4,82.71,42,3.7,3,No,0,83.85549999999999,1.9234883720930231,74.0,Exceeds Expectations
666026,Pihu Balan,Finance,Financial Analyst,92,72.21,90.75,4.2,94.67,49,4.3,7,Yes,1,84.62049999999998,1.8934,86.0,Exceeds Expectations
953160,Jiya De,Sales,Sales Executive,57,64.03,93.75,3.1,98.61,50,4.9,13,No,0,80.2865,1.933529411764706,98.00000000000001,Exceeds Expectations
494930,Diya Lalla,HR,Recruitment Specialist,88,88.81,90.4,3.7,75.9,53,4.5,10,Yes,1,82.3085,1.4055555555555557,90.0,Exceeds Expectations
