Employee ID,StartDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,State,GenderCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost,Age,TrainingSuccess,CostPerTrainingDay,OverallSatisfactionIndex
2337,2021-04-16,Production Manager,SVG,Active,Full-Time,Zone C,Part-Time,Production,Engineers,1989-01-25,MA,Male,Other,Single,Fully Meets,4,2023-09-07,1,4,3,2023-07-15,Project Management,Internal,Incomplete,2,366.82,32,0,174.67619047619047,2.6666666666666665
2338,2018-10-10,Production Manager,EW,Active,Part-Time,Zone C,Temporary,Production,Project Management - Con,1971-06-08,MA,Female,Other,Married,Fully Meets,4,2022-09-09,2,3,5,2023-06-18,Customer Service,External,Completed,2,819.8,47,1,390.38095238095235,3.3333333333333335
2339,2022-07-25,Production Manager,MSC,Terminated,Full-Time,Zone B,Part-Time,Production,General - Sga,1972-06-08,MA,Female,Black,Married,Fully Meets,1,2023-03-22,3,1,5,2022-12-02,Leadership Development,Internal,Failed,5,369.94,50,0,72.5372549019608,3.0
2340,2021-03-17,Production Manager,TNS,Terminated,Contract,Zone A,Temporary,Production,General - Con,2001-02-27,MA,Female,White,Single,Fully Meets,5,2023-05-23,4,5,3,2023-05-05,Project Management,External,Failed,1,811.91,20,0,738.0999999999999,4.0
2341,2018-10-13,Production Manager,PYZ,Active,Full-Time,Zone A,Full-Time,Production,General - Sga,1984-02-11,MA,Female,Hispanic,Divorced,Fully Meets,2,2022-10-14,1,5,2,2023-04-06,Communication Skills,Internal,Failed,2,121.05,34,0,57.64285714285714,2.6666666666666665
2342,2020-01-09,Production Manager,WBL,Active,Part-Time,Zone C,Temporary,Production,Field Operations,1967-05-14,MA,Female,Other,Single,Fully Meets,5,2023-07-24,1,4,3,2023-05-30,Communication Skills,Internal,Completed,1,704.53,53,1,640.4818181818181,2.6666666666666665
2343,2019-09-18,Production Manager,NEL,Active,Full-Time,Zone B,Temporary,Production,Wireless,1998-10-17,MA,Female,Hispanic,Single,Fully Meets,4,2022-11-22,1,3,4,2023-05-31,Customer Service,Internal,Completed,5,959.22,21,1,188.08235294117648,2.6666666666666665
2344,2019-10-26,Production Manager,PL,Active,Contract,Zone C,Temporary,Production,Yard (Material Handling),1991-08-23,MA,Female,Other,Divorced,Fully Meets,1,2023-08-02,2,5,5,2023-03-13,Technical Skills,External,Completed,2,967.05,28,1,460.49999999999994,4.0
2345,2020-09-14,Production Manager,BPC,Terminated,Full-Time,Zone B,Temporary,Production,Field Operations,1971-10-01,MA,Female,Hispanic,Married,Fully Meets,2,2023-01-14,2,1,5,2022-10-09,Project Management,External,Incomplete,3,379.57,49,0,122.44193548387096,2.6666666666666665
2346,2023-04-09,Production Manager,CCDR,Active,Part-Time,Zone A,Full-Time,Production,Field Operations,1984-02-28,MA,Female,Hispanic,Widowed,Fully Meets,4,2023-06-02,5,3,1,2022-10-02,Customer Service,External,Completed,3,811.14,39,1,261.658064516129,3.0
2347,2019-10-25,President & CEO,SVG,Active,Full-Time,Zone A,Part-Time,Production,Field Operations,1977-07-11,MA,Female,White,Single,Fully Meets,1,2023-09-01,2,3,2,2022-12-14,Communication Skills,Internal,Passed,1,780.53,42,1,709.5727272727272,2.3333333333333335
2348,2022-06-25,Network Engineer,EW,Active,Part-Time,Zone C,Full-Time,Production,Field Operations,1976-02-21,MA,Male,Asian,Single,Fully Meets,1,2022-12-10,4,4,2,2023-04-13,Technical Skills,Internal,Passed,1,927.52,46,1,843.1999999999999,3.3333333333333335
2349,2023-01-26,Network Engineer,MSC,Active,Part-Time,Zone C,Full-Time,Production,General - Con,1956-03-06,MA,Male,Black,Widowed,Fully Meets,4,2022-05-11,5,5,1,2023-04-22,Communication Skills,Internal,Completed,2,317.31,67,1,151.1,3.6666666666666665
2350,2020-02-19,Network Engineer,TNS,Active,Part-Time,Zone A,Temporary,Executive Office,Wireline Construction,1973-04-24,MA,Male,Black,Divorced,Fully Meets,2,2022-08-24,1,4,5,2023-03-09,Leadership Development,Internal,Failed,3,858.34,47,0,276.8838709677419,3.3333333333333335
2351,2019-12-24,Data Analyst,EW,Active,Contract,Zone B,Temporary,Production,Engineers,1943-02-27,MA,Male,Hispanic,Widowed,Fully Meets,4,2023-02-21,3,3,5,2023-03-11,Communication Skills,Internal,Incomplete,4,173.96,76,0,42.429268292682934,3.6666666666666665
2352,2020-10-16,Data Analyst,MSC,Active,Full-Time,Zone B,Temporary,Production,General - Con,1993-12-31,MA,Male,White,Widowed,Fully Meets,2,2023-11-07,2,3,3,2022-09-11,Communication Skills,External,Completed,4,889.07,27,1,216.84634146341466,2.6666666666666665
2353,2018-09-07,Data Analyst,TNS,Active,Part-Time,Zone B,Full-Time,IT/IS,Field Operations,1997-07-26,MA,Female,Hispanic,Married,Fully Meets,2,2022-10-17,2,4,3,2023-07-18,Technical Skills,Internal,Failed,3,198.56,21,0,64.0516129032258,3.0
2354,2022-01-07,Data Analyst,PYZ,Active,Part-Time,Zone C,Full-Time,IT/IS,Wireline Construction,1971-02-09,MA,Female,White,Divorced,Fully Meets,2,2023-10-06,5,1,1,2023-06-13,Communication Skills,External,Completed,5,572.14,51,1,112.1843137254902,2.3333333333333335
2355,2019-03-25,Data Analyst,WBL,Active,Contract,Zone C,Temporary,IT/IS,Field Operations,1943-01-17,MA,Male,Asian,Single,Fully Meets,1,2022-11-15,1,1,4,2023-07-16,Customer Service,External,Failed,3,945.93,76,0,305.13870967741934,2.0
2356,2021-11-18,Data Analyst,NEL,Active,Part-Time,Zone C,Temporary,IT/IS,Catv,1955-07-14,MA,Male,Black,Single,Fully Meets,4,2023-07-03,4,1,1,2023-05-25,Technical Skills,External,Passed,4,668.66,66,1,163.0878048780488,2.0
2357,2022-12-31,Production Manager,PL,Active,Contract,Zone B,Temporary,Production,General - Con,1943-09-15,MA,Female,Black,Married,Fully Meets,1,2022-12-11,1,2,3,2023-05-17,Leadership Development,Internal,Failed,3,483.49,79,0,155.96451612903226,2.0
2358,2020-05-14,Production Manager,PYZ,Active,Part-Time,Zone B,Temporary,Production,Executive,1993-03-20,MA,Male,Black,Married,Fully Meets,4,2022-07-09,5,3,3,2023-04-14,Project Management,External,Incomplete,3,164.22,27,0,52.97419354838709,3.6666666666666665
2359,2020-12-13,Production Manager,SVG,Active,Full-Time,Zone B,Part-Time,Production,Engineers,1996-01-07,MA,Female,Other,Married,Fully Meets,2,2023-08-07,4,4,3,2023-05-30,Technical Skills,External,Failed,3,850.73,24,0,274.4290322580645,3.6666666666666665
2360,2021-11-16,Production Manager,TNS,Terminated,Part-Time,Zone B,Part-Time,Production,Fielders,1990-06-10,MA,Female,Asian,Widowed,Fully Meets,1,2023-07-02,4,4,3,2022-10-13,Project Management,Internal,Passed,1,400.62,31,1,364.2,3.6666666666666665
2361,2022-12-01,Production Manager,WBL,Terminated,Full-Time,Zone C,Full-Time,Production,Project Management - Con,1996-05-12,MA,Female,Asian,Divorced,Fully Meets,2,2023-12-02,4,4,2,2022-09-08,Customer Service,External,Failed,4,148.29,26,0,36.16829268292683,3.3333333333333335
2362,2020-10-30,Production Manager,BPC,Active,Full-Time,Zone C,Part-Time,Production,Field Operations,1974-06-05,MA,Female,Asian,Married,Fully Meets,2,2023-01-21,5,4,5,2023-02-06,Project Management,Internal,Incomplete,3,543.65,46,0,175.37096774193546,4.666666666666667
2363,2021-02-08,Production Manager,CCDR,Active,Full-Time,Zone C,Temporary,Production,Wireline Construction,1983-02-17,MA,Female,Hispanic,Widowed,Fully Meets,2,2023-07-16,2,5,1,2023-02-04,Communication Skills,External,Incomplete,3,282.26,38,0,91.0516129032258,2.6666666666666665
2364,2019-08-05,Production Manager,EW,Active,Full-Time,Zone A,Temporary,Production,Field Operations,1960-08-24,MA,Male,Black,Widowed,Fully Meets,5,2023-02-02,4,2,4,2022-12-04,Project Management,External,Completed,3,123.81,59,1,39.938709677419354,3.3333333333333335
2365,2018-11-29,Production Manager,MSC,Terminated,Contract,Zone A,Temporary,Production,Engineers,1953-08-25,MA,Female,Black,Married,Fully Meets,1,2022-07-09,1,1,1,2022-08-11,Communication Skills,External,Passed,5,355.8,65,1,69.76470588235294,1.0
2366,2018-11-16,Production Manager,NEL,Terminated,Full-Time,Zone B,Part-Time,Production,Fielders,1944-07-22,MA,Female,Asian,Divorced,Fully Meets,2,2023-04-30,4,2,5,2022-08-16,Project Management,Internal,Incomplete,3,184.59,74,0,59.54516129032258,3.6666666666666665
2367,2020-08-23,Production Manager,PL,Active,Contract,Zone C,Part-Time,Production,Wireline Construction,1959-07-29,MA,Female,Hispanic,Widowed,Fully Meets,5,2022-10-26,3,2,5,2023-04-27,Project Management,Internal,Completed,3,249.77,61,1,80.57096774193549,3.3333333333333335
2368,2020-08-22,President & CEO,PYZ,Active,Full-Time,Zone B,Temporary,Production,Wireline Construction,1950-03-31,MA,Female,White,Single,Fully Meets,1,2022-06-11,5,2,1,2023-03-30,Technical Skills,External,Completed,4,285.54,70,1,69.6439024390244,2.6666666666666665
2369,2021-10-19,Network Engineer,SVG,Active,Part-Time,Zone B,Full-Time,Production,Field Operations,1987-09-16,MA,Male,Other,Divorced,Fully Meets,5,2023-02-18,5,2,4,2023-07-26,Leadership Development,External,Failed,5,711.15,34,0,139.44117647058823,3.6666666666666665
2370,2020-02-21,Network Engineer,TNS,Active,Contract,Zone B,Full-Time,Production,Field Operations,1952-01-31,MA,Male,Other,Widowed,Fully Meets,5,2022-03-10,1,2,4,2023-06-07,Leadership Development,External,Incomplete,3,644.97,68,0,208.05483870967743,2.3333333333333335
2371,2022-11-21,Data Analyst,EW,Active,Contract,Zone B,Temporary,Production,Field Operations,2000-05-30,MA,Male,White,Married,Fully Meets,1,2023-10-01,2,1,5,2023-04-19,Customer Service,Internal,Passed,4,133.56,22,1,32.57560975609756,2.6666666666666665
2372,2019-08-05,Data Analyst,CCDR,Active,Full-Time,Zone A,Part-Time,Production,Field Operations,1992-10-03,MA,Female,Hispanic,Single,Fully Meets,2,2023-02-08,3,4,5,2023-01-27,Leadership Development,Internal,Completed,2,784.93,27,1,373.77619047619044,4.0
2373,2020-11-05,Data Analyst,BPC,Active,Full-Time,Zone A,Full-Time,IT/IS,Catv,1982-10-22,MA,Female,Other,Divorced,Fully Meets,2,2023-07-21,3,5,5,2023-02-16,Project Management,External,Completed,4,801.63,38,1,195.51951219512196,4.333333333333333
2374,2021-06-12,Data Analyst,WBL,Active,Part-Time,Zone A,Part-Time,IT/IS,Field Operations,1962-09-08,MA,Female,Asian,Divorced,Fully Meets,2,2023-01-16,1,2,1,2023-05-01,Customer Service,External,Incomplete,2,650.48,59,0,309.752380952381,1.3333333333333333
2375,2018-09-13,Data Analyst,TNS,Active,Contract,Zone B,Full-Time,IT/IS,General - Con,1958-02-11,MA,Male,Black,Single,Fully Meets,1,2022-08-14,2,4,2,2022-11-20,Project Management,External,Failed,5,770.33,60,0,151.0450980392157,2.6666666666666665
2376,2023-04-09,Production Manager,CCDR,Active,Full-Time,Zone A,Temporary,Production,Field Operations,1983-10-10,MA,Female,Asian,Divorced,Fully Meets,4,2022-07-12,5,2,4,2023-04-26,Communication Skills,Internal,Completed,5,755.69,40,1,148.17450980392158,3.6666666666666665
2377,2021-01-09,Production Manager,SVG,Active,Contract,Zone B,Part-Time,Production,Executive,1960-06-14,MA,Male,White,Single,Fully Meets,4,2022-12-31,1,2,1,2022-12-25,Leadership Development,External,Failed,1,921.26,61,0,837.5090909090908,1.3333333333333333
2378,2020-03-23,Production Manager,EW,Active,Part-Time,Zone A,Full-Time,Production,Project Management - Eng,1944-11-23,MA,Female,Other,Married,Fully Meets,2,2023-04-07,2,5,3,2023-04-07,Leadership Development,Internal,Passed,3,751.79,76,1,242.51290322580644,3.3333333333333335
2379,2019-10-19,Production Manager,MSC,Terminated,Full-Time,Zone C,Part-Time,Production,Fielders,1991-12-22,MA,Female,Asian,Divorced,Fully Meets,2,2023-01-07,2,5,1,2022-08-24,Communication Skills,External,Completed,4,146.18,28,1,35.65365853658537,2.6666666666666665
2380,2023-07-02,Production Manager,TNS,Active,Full-Time,Zone A,Temporary,Production,General - Con,1956-12-19,MA,Female,Other,Married,Fully Meets,2,2022-10-25,2,1,3,2022-11-03,Customer Service,Internal,Completed,5,910.96,67,1,178.6196078431373,2.0
2381,2019-08-29,Production Manager,PYZ,Active,Part-Time,Zone B,Part-Time,Production,Catv,1988-08-04,MA,Female,Other,Divorced,Fully Meets,2,2023-02-15,2,3,3,2023-01-27,Technical Skills,External,Passed,1,404.78,31,1,367.98181818181814,2.6666666666666665
2382,2023-07-17,Production Manager,WBL,Active,Part-Time,Zone C,Temporary,Production,Catv,1943-10-12,MA,Male,Asian,Single,Fully Meets,1,2022-11-19,4,3,4,2023-08-01,Project Management,Internal,Completed,1,751.78,80,1,683.4363636363636,3.6666666666666665
2383,2020-02-02,Production Manager,NEL,Active,Full-Time,Zone A,Full-Time,Production,Field Operations,1973-08-04,MA,Male,Asian,Widowed,Fully Meets,4,2022-11-21,5,3,5,2022-08-09,Customer Service,External,Incomplete,1,374.73,47,0,340.66363636363633,4.333333333333333
2384,2021-10-14,Production Manager,PL,Terminated,Full-Time,Zone A,Temporary,Production,Field Operations,1979-11-09,MA,Female,Hispanic,Married,Fully Meets,5,2022-03-09,2,2,2,2022-10-03,Communication Skills,Internal,Failed,3,166.1,42,0,53.58064516129032,2.0
2385,2020-04-10,Production Manager,BPC,Active,Contract,Zone A,Part-Time,Production,Yard (Material Handling),1953-11-19,MA,Female,Asian,Single,Fully Meets,2,2023-01-15,2,1,3,2023-03-31,Technical Skills,Internal,Incomplete,1,574.91,67,0,522.6454545454545,2.0
2386,2018-12-14,Production Manager,CCDR,Active,Part-Time,Zone B,Part-Time,Production,Finance & Accounting,1975-12-25,MA,Female,Black,Widowed,Fully Meets,1,2022-12-16,1,4,3,2022-09-28,Customer Service,External,Failed,3,390.96,43,0,126.11612903225806,2.6666666666666665
2387,2022-06-27,President & CEO,SVG,Active,Contract,Zone C,Temporary,Production,Safety,1994-05-28,MA,Male,Hispanic,Widowed,Fully Meets,1,2023-06-01,1,2,5,2023-03-05,Communication Skills,Internal,Failed,2,459.27,28,0,218.7,2.6666666666666665
2388,2020-09-07,Network Engineer,EW,Active,Contract,Zone C,Temporary,Production,Fielders,1953-05-15,MA,Male,Other,Single,Fully Meets,2,2023-06-06,5,2,4,2023-06-30,Project Management,Internal,Completed,4,949.32,67,1,231.54146341463417,3.6666666666666665
2389,2019-11-03,Data Analyst,EW,Active,Contract,Zone C,Part-Time,Production,General - Eng,1976-05-22,MA,Male,White,Widowed,Fully Meets,2,2023-06-06,1,4,2,2023-07-28,Technical Skills,Internal,Completed,1,718.39,43,1,653.0818181818181,2.3333333333333335
2390,2020-05-15,Data Analyst,MSC,Active,Part-Time,Zone C,Part-Time,Production,Engineers,1943-02-13,MA,Female,Asian,Divorced,Fully Meets,1,2022-10-18,1,5,4,2023-07-19,Customer Service,External,Completed,5,923.06,77,1,180.9921568627451,3.3333333333333335
2391,2023-04-28,Data Analyst,TNS,Active,Part-Time,Zone B,Full-Time,IT/IS,Splicing,1964-11-02,MA,Female,Asian,Widowed,Fully Meets,1,2023-06-22,3,3,3,2022-12-10,Technical Skills,External,Failed,3,363.35,59,0,117.20967741935485,3.0
2392,2019-08-05,Data Analyst,BPC,Active,Full-Time,Zone A,Full-Time,IT/IS,People Services,1944-09-27,MA,Male,Black,Single,Fully Meets,1,2023-06-19,4,3,2,2022-12-17,Customer Service,External,Failed,5,652.9,75,0,128.01960784313727,3.0
2393,2018-12-05,Production Manager,NEL,Active,Full-Time,Zone C,Part-Time,Production,Engineers,1993-04-09,MA,Female,Other,Widowed,Fully Meets,5,2023-12-05,3,2,2,2023-02-27,Project Management,External,Completed,5,803.82,25,1,157.61176470588236,2.3333333333333335
2394,2022-04-25,Production Manager,PL,Active,Full-Time,Zone C,Full-Time,Production,Field Operations,1980-09-17,MA,Male,White,Single,Fully Meets,2,2022-11-18,4,1,1,2022-09-22,Customer Service,Internal,Completed,1,661.88,42,1,601.7090909090908,2.0
2395,2019-12-10,Production Manager,PYZ,Active,Part-Time,Zone C,Part-Time,Production,General - Eng,1983-06-24,MA,Male,Black,Divorced,Fully Meets,1,2023-02-23,1,1,4,2023-03-29,Customer Service,External,Completed,5,337.08,36,1,66.09411764705882,2.0
2396,2022-06-30,Production Manager,SVG,Terminated,Contract,Zone C,Part-Time,Production,General - Eng,1960-07-18,MA,Female,Other,Single,Fully Meets,1,2022-12-14,3,4,2,2022-11-22,Project Management,External,Completed,5,887.46,62,1,174.01176470588237,3.0
2397,2018-09-19,Production Manager,TNS,Active,Part-Time,Zone B,Full-Time,Production,Field Operations,1990-08-22,MA,Female,Other,Widowed,Fully Meets,2,2022-08-09,2,5,2,2022-11-10,Project Management,External,Completed,5,514.94,28,1,100.9686274509804,3.0
2398,2019-07-08,Production Manager,WBL,Active,Contract,Zone C,Temporary,Production,General - Con,1959-11-06,MA,Female,White,Widowed,Fully Meets,5,2023-07-01,4,3,3,2022-12-13,Technical Skills,External,Incomplete,3,304.35,60,0,98.17741935483872,3.3333333333333335
2399,2023-05-25,Production Manager,PYZ,Active,Full-Time,Zone B,Part-Time,Production,Wireline Construction,1958-06-13,MA,Male,White,Married,Fully Meets,4,2022-11-29,1,4,2,2023-03-15,Customer Service,External,Passed,1,329.83,65,1,299.8454545454545,2.3333333333333335
2400,2018-11-03,Production Manager,WBL,Active,Contract,Zone A,Part-Time,Production,General - Sga,1961-12-06,MA,Male,Black,Married,Fully Meets,2,2023-03-28,4,4,3,2023-07-23,Communication Skills,External,Completed,4,872.57,57,1,212.82195121951221,3.6666666666666665
2401,2022-11-09,Production Manager,NEL,Terminated,Full-Time,Zone C,Part-Time,Production,Field Operations,1945-09-23,MA,Female,Asian,Divorced,Fully Meets,5,2022-12-23,1,1,3,2022-11-01,Customer Service,Internal,Failed,4,935.2,77,0,228.09756097560978,1.6666666666666667
2402,2022-04-14,Production Manager,PL,Terminated,Full-Time,Zone C,Full-Time,Production,Shop (Fleet),1985-09-19,MA,Female,Black,Widowed,Fully Meets,2,2022-10-29,3,2,2,2023-02-18,Communication Skills,External,Failed,1,478.73,37,0,435.2090909090909,2.3333333333333335
2403,2020-08-06,Production Manager,BPC,Active,Full-Time,Zone C,Temporary,Production,Finance & Accounting,1958-03-22,MA,Female,Hispanic,Married,Fully Meets,4,2022-07-11,3,3,3,2022-08-25,Technical Skills,External,Failed,5,766.04,62,0,150.20392156862746,3.0
2404,2019-06-26,Production Manager,CCDR,Active,Contract,Zone C,Temporary,Production,General - Con,1949-05-19,MA,Female,White,Divorced,Fully Meets,2,2023-01-05,3,3,1,2023-04-21,Project Management,External,Failed,3,561.63,70,0,181.17096774193547,2.3333333333333335
2405,2020-09-13,President & CEO,SVG,Terminated,Full-Time,Zone B,Part-Time,Production,Field Operations,1950-06-04,MA,Male,White,Divorced,Fully Meets,4,2023-07-25,4,1,2,2023-03-19,Technical Skills,External,Completed,1,722.5,70,1,656.8181818181818,2.3333333333333335
2406,2018-11-13,Network Engineer,EW,Active,Part-Time,Zone B,Part-Time,Production,Engineers,1971-03-25,MA,Male,Black,Widowed,Fully Meets,1,2023-02-24,1,4,4,2023-05-19,Communication Skills,Internal,Failed,1,100.04,47,0,90.94545454545454,3.0
2407,2019-10-06,Data Analyst,EW,Active,Full-Time,Zone C,Temporary,Production,Finance & Accounting,1953-04-17,MA,Male,Other,Widowed,Fully Meets,4,2022-09-23,3,5,5,2022-11-15,Project Management,Internal,Completed,2,545.35,66,1,259.6904761904762,4.333333333333333
2408,2021-09-15,Data Analyst,MSC,Active,Full-Time,Zone B,Part-Time,IT/IS,Field Operations,1962-10-01,MA,Female,Black,Divorced,Fully Meets,5,2022-08-26,2,5,5,2022-09-04,Project Management,Internal,Failed,1,968.87,59,0,880.790909090909,4.0
2409,2020-02-06,Data Analyst,TNS,Active,Full-Time,Zone B,Full-Time,IT/IS,Engineers,1996-10-30,MA,Female,White,Single,Fully Meets,4,2023-11-01,3,3,3,2023-04-07,Customer Service,External,Passed,1,949.78,24,1,863.4363636363636,3.0
2410,2022-10-21,Data Analyst,PYZ,Active,Full-Time,Zone B,Part-Time,IT/IS,Engineers,1957-11-19,MA,Male,White,Divorced,Fully Meets,2,2023-03-05,4,4,1,2022-09-24,Technical Skills,External,Failed,3,341.65,65,0,110.20967741935483,3.0
2411,2022-10-11,Production Manager,NEL,Active,Part-Time,Zone B,Temporary,Production,General - Con,1994-07-16,MA,Female,Black,Widowed,Fully Meets,2,2023-01-23,2,3,3,2023-02-27,Project Management,External,Failed,4,798.7,28,0,194.80487804878052,2.6666666666666665
2412,2022-01-30,Production Manager,PL,Active,Full-Time,Zone B,Part-Time,Production,Engineers,1994-10-13,MA,Male,White,Widowed,Fully Meets,2,2023-10-04,5,4,5,2023-01-21,Project Management,Internal,Passed,5,859.0,28,1,168.4313725490196,4.666666666666667
2413,2022-07-27,Production Manager,PYZ,Active,Full-Time,Zone B,Temporary,Production,General - Con,1942-10-04,MA,Female,White,Single,Fully Meets,4,2022-08-11,4,2,2,2022-09-01,Communication Skills,External,Failed,1,193.51,80,0,175.9181818181818,2.6666666666666665
2414,2022-05-26,Production Manager,SVG,Active,Part-Time,Zone B,Part-Time,Production,General - Con,1952-07-16,MA,Female,Asian,Single,Fully Meets,2,2022-05-09,1,1,5,2022-09-01,Technical Skills,External,Failed,5,506.08,70,0,99.23137254901961,2.3333333333333335
